AC   MIPF0000001
ID   mir-17
MI   MI0005518  mmu-mir-574
MI   MI0008080  cfa-mir-574
//
AC   MIPF0000420
ID   mir-891
MI   MI0005524  hsa-mir-891a
MI   MI0005534  hsa-mir-891b
MI   MI0007925  mml-mir-891
MI   MI0008872  ptr-mir-891a
MI   MI0008873  ptr-mir-891b
//
AC   MIPF0000421
ID   mir-879
MI   MI0005472  mmu-mir-879
MI   MI0006121  rno-mir-879
//
AC   MIPF0000422
ID   MIR1082
MI   MI0006065  smo-MIR1082a
MI   MI0006066  smo-MIR1082b
//
AC   MIPF0000423
ID   mir-471
MI   MI0002406  mmu-mir-471
MI   MI0006150  rno-mir-471
//
AC   MIPF0000424
ID   mir-875
MI   MI0005541  hsa-mir-875
MI   MI0005551  mmu-mir-875
MI   MI0006683  oan-mir-875
MI   MI0007916  mml-mir-875
MI   MI0008865  ptr-mir-875
//
AC   MIPF0000425
ID   mir-463
MI   MI0002398  mmu-mir-463
MI   MI0006149  rno-mir-463
//
AC   MIPF0000426
ID   MIR952
MI   MI0005802  pta-MIR952a
MI   MI0005803  pta-MIR952b
//
AC   MIPF0000427
ID   MIR946
MI   MI0005794  pta-MIR946a
MI   MI0005795  pta-MIR946b
//
AC   MIPF0000429
ID   mir-881
MI   MI0005474  mmu-mir-881
MI   MI0006123  rno-mir-881
//
AC   MIPF0000430
ID   mir-876
MI   MI0005480  mmu-mir-876
MI   MI0005542  hsa-mir-876
MI   MI0007917  mml-mir-876
MI   MI0008866  ptr-mir-876
//
AC   MIPF0000431
ID   mir-744
MI   MI0004124  mmu-mir-744
MI   MI0005559  hsa-mir-744
MI   MI0008856  ptr-mir-744
//
AC   MIPF0000432
ID   MIR1144
MI   MI0006205  cre-MIR1144a
MI   MI0006235  cre-MIR1144b
//
AC   MIPF0000433
ID   mir-880
MI   MI0005473  mmu-mir-880
MI   MI0006122  rno-mir-880
//
AC   MIPF0000434
ID   mir-878
MI   MI0005548  mmu-mir-878
MI   MI0006120  rno-mir-878
//
AC   MIPF0000435
ID   mir-653
MI   MI0003674  hsa-mir-653
MI   MI0005557  mmu-mir-653
MI   MI0007897  mml-mir-653
MI   MI0008840  ptr-mir-653
//
AC   MIPF0000436
ID   mir-544
MI   MI0003515  hsa-mir-544
MI   MI0005555  mmu-mir-544
MI   MI0007817  mml-mir-544
MI   MI0008744  ptr-mir-544
//
AC   MIPF0000437
ID   mir-504
MI   MI0003189  hsa-mir-504
MI   MI0005515  mmu-mir-504
MI   MI0007778  mml-mir-504
MI   MI0008699  ptr-mir-504
//
AC   MIPF0000438
ID   mir-327
MI   MI0000600  rno-mir-327
MI   MI0005493  mmu-mir-327
//
AC   MIPF0000439
ID   mir-434
MI   MI0001526  mmu-mir-434
MI   MI0006147  rno-mir-434
//
AC   MIPF0000440
ID   mir-1224
MI   MI0003764  hsa-mir-1224
MI   MI0004118  mmu-mir-1224
MI   MI0006309  ptr-mir-1224
MI   MI0006310  mml-mir-1224
//
AC   MIPF0000441
ID   mir-427
MI   MI0001449  xla-mir-427
MI   MI0006268  xtr-mir-427-1
MI   MI0006269  xtr-mir-427-2
MI   MI0006270  xtr-mir-427-3
//
AC   MIPF0000442
ID   MIR824
MI   MI0005409  ath-MIR824
MI   MI0006438  bol-MIR824
MI   MI0006439  bra-MIR824
MI   MI0006440  bna-MIR824
//
AC   MIPF0000443
ID   MIR1120
MI   MI0006182  tae-MIR1120
MI   MI0006183  tae-MIR1121
MI   MI0006199  tae-MIR1137
//
AC   MIPF0000444
ID   mir-1226
MI   MI0006313  hsa-mir-1226
MI   MI0006314  ptr-mir-1226
MI   MI0006315  mml-mir-1226
//
AC   MIPF0000445
ID   mir-1225
MI   MI0006311  hsa-mir-1225
MI   MI0006312  mml-mir-1225
MI   MI0008432  ptr-mir-1225
//
AC   MIPF0000446
ID   mir-m107-1
MI   MI0006261  mcmv-mir-m107-1
MI   MI0006263  mcmv-mir-m108-2
//
AC   MIPF0000447
ID   mir-929
MI   MI0005751  ame-mir-929
MI   MI0005853  dme-mir-929
MI   MI0008934  tca-mir-929
//
AC   MIPF0000448
ID   MIR1140
MI   MI0006482  bna-MIR1140a
MI   MI0006483  bna-MIR1140b
//
AC   MIPF0000449
ID   mir-996
MI   MI0005857  dme-mir-996
MI   MI0006241  aga-mir-996
//
AC   MIPF0000450
ID   mir-983
MI   MI0005840  dme-mir-983-1
MI   MI0005841  dme-mir-983-2
//
AC   MIPF0000451
ID   mir-m22-1
MI   MI0006251  mcmv-mir-m22-1
MI   MI0006252  mcmv-mir-M23-1
//
AC   MIPF0000452
ID   mir-927
MI   MI0005748  ame-mir-927
MI   MI0005843  dme-mir-927
MI   MI0008394  bmo-mir-1926
MI   MI0010000  bmo-mir-927
MI   MI0008931  tca-mir-927
//
AC   MIPF0000453
ID   mir-m21-1
MI   MI0006250  mcmv-mir-m21-1
MI   MI0006253  mcmv-mir-M23-2
//
AC   MIPF0000454
ID   mir-1227
MI   MI0006316  hsa-mir-1227
MI   MI0006317  mml-mir-1227
MI   MI0008433  ptr-mir-1227
//
AC   MIPF0000455
ID   MIR161
MI   MI0000193  ath-MIR161
MI   MI0006479  bna-MIR161
//
AC   MIPF0000456
ID   mir-1302
MI   MI0006362  hsa-mir-1302-1
MI   MI0006363  hsa-mir-1302-2
MI   MI0006364  hsa-mir-1302-3
MI   MI0006365  hsa-mir-1302-4
MI   MI0006366  hsa-mir-1302-5
MI   MI0006367  hsa-mir-1302-6
MI   MI0006368  hsa-mir-1302-7
MI   MI0006369  hsa-mir-1302-8
MI   MI0008516  ptr-mir-1302-1
MI   MI0008517  ptr-mir-1302-2
MI   MI0008518  ptr-mir-1302-3
MI   MI0008519  ptr-mir-1302-4
MI   MI0008520  ptr-mir-1302-5
MI   MI0008521  ptr-mir-1302-6
MI   MI0008522  ptr-mir-1302-7
MI   MI0008523  ptr-mir-1302-8
//
AC   MIPF0000457
ID   mir-650
MI   MI0003665  hsa-mir-650
MI   MI0007890  mml-mir-650a-1
MI   MI0007891  mml-mir-650a-2
MI   MI0007892  mml-mir-650b
MI   MI0007893  mml-mir-650c
MI   MI0007894  mml-mir-650d
MI   MI0008838  ptr-mir-650
//
AC   MIPF0000458
ID   mir-1497
MI   MI0007110  odi-mir-1497a
MI   MI0007111  odi-mir-1497b
MI   MI0007112  odi-mir-1497c
MI   MI0007113  odi-mir-1497d-1
MI   MI0007114  odi-mir-1497d-2
MI   MI0007116  odi-mir-1497f-1
MI   MI0007117  odi-mir-1497f-2
MI   MI0007118  odi-mir-1497g
MI   MI0007119  odi-mir-1497h
MI   MI0007130  cin-mir-1497
MI   MI0007132  csa-mir-1497
//
AC   MIPF0000459
ID   MIR1446
MI   MI0007042  ptc-MIR1446a
MI   MI0007043  ptc-MIR1446b
MI   MI0007044  ptc-MIR1446c
MI   MI0007045  ptc-MIR1446d
MI   MI0007046  ptc-MIR1446e
//
AC   MIPF0000460
ID   mir-1829
MI   MI0008197  cel-mir-1829a
MI   MI0008198  cel-mir-1829b
MI   MI0008199  cel-mir-1829c
//
AC   MIPF0000461
ID   MIR1444
MI   MI0007037  ptc-MIR1444a
MI   MI0007038  ptc-MIR1444b
MI   MI0007039  ptc-MIR1444c
//
AC   MIPF0000462
ID   mir-663
MI   MI0003672  hsa-mir-663
MI   MI0006336  hsa-mir-663b
MI   MI0007904  mml-mir-663
MI   MI0008846  ptr-mir-663a
MI   MI0008847  ptr-mir-663b
//
AC   MIPF0000463
ID   mir-498
MI   MI0003142  hsa-mir-498
MI   MI0007772  mml-mir-498
MI   MI0008693  ptr-mir-498
//
AC   MIPF0000464
ID   mir-612
MI   MI0003625  hsa-mir-612
MI   MI0007868  mml-mir-612
MI   MI0008811  ptr-mir-612
//
AC   MIPF0000465
ID   mir-661
MI   MI0003669  hsa-mir-661
MI   MI0007902  mml-mir-661
//
AC   MIPF0000466
ID   mir-581
MI   MI0003588  hsa-mir-581
MI   MI0007848  mml-mir-581
MI   MI0008791  ptr-mir-581
//
AC   MIPF0000467
ID   mir-586
MI   MI0003594  hsa-mir-586
MI   MI0007852  mml-mir-586
MI   MI0008795  ptr-mir-586
//
AC   MIPF0000468
ID   mir-642
MI   MI0003657  hsa-mir-642
MI   MI0007885  mml-mir-642
MI   MI0008833  ptr-mir-642
//
AC   MIPF0000469
ID   mir-938
MI   MI0005760  hsa-mir-938
MI   MI0007934  mml-mir-938
MI   MI0008885  ptr-mir-938
//
AC   MIPF0000470
ID   mir-549
MI   MI0003679  hsa-mir-549
MI   MI0007825  mml-mir-549
MI   MI0008764  ptr-mir-549
//
AC   MIPF0000471
ID   mir-676
MI   MI0005003  mmu-mir-676
MI   MI0008188  cfa-mir-676
//
AC   MIPF0000472
ID   mir-281
MI   MI0007179  cin-mir-281
MI   MI0007205  csa-mir-281
//
AC   MIPF0000473
ID   MIR1095
MI   MI0006081  smo-MIR1095a
MI   MI0006082  smo-MIR1095b
//
AC   MIPF0000474
ID   mir-626
MI   MI0003640  hsa-mir-626
MI   MI0007875  mml-mir-626
MI   MI0008822  ptr-mir-626
//
AC   MIPF0000475
ID   mir-556
MI   MI0003562  hsa-mir-556
MI   MI0007832  mml-mir-556
MI   MI0008774  ptr-mir-556
//
AC   MIPF0000476
ID   mir-648
MI   MI0003663  hsa-mir-648
MI   MI0007888  mml-mir-648
//
AC   MIPF0000477
ID   mir-578
MI   MI0003585  hsa-mir-578
MI   MI0007845  mml-mir-578
//
AC   MIPF0000478
ID   mir-651
MI   MI0003666  hsa-mir-651
MI   MI0007895  mml-mir-651
//
AC   MIPF0000479
ID   mir-597
MI   MI0003609  hsa-mir-597
MI   MI0007858  mml-mir-597
MI   MI0008803  ptr-mir-597
//
AC   MIPF0000480
ID   mir-607
MI   MI0003620  hsa-mir-607
MI   MI0007865  mml-mir-607
//
AC   MIPF0000481
ID   MIR845_2
MI   MI0007977  vvi-MIR845d
MI   MI0007978  vvi-MIR845e
//
AC   MIPF0000482
ID   mir-583
MI   MI0003590  hsa-mir-583
MI   MI0007850  mml-mir-583
MI   MI0008793  ptr-mir-583
//
AC   MIPF0000483
ID   mir-1271
MI   MI0003814  hsa-mir-1271
MI   MI0008095  cfa-mir-1271
MI   MI0008472  ptr-mir-1271
//
AC   MIPF0000484
ID   mir-600
MI   MI0003613  hsa-mir-600
MI   MI0007861  mml-mir-600
MI   MI0008806  ptr-mir-600
//
AC   MIPF0000485
ID   mir-1542
MI   MI0007265  mdo-mir-1542-1
MI   MI0007266  mdo-mir-1542-2
//
AC   MIPF0000486
ID   mir-638
MI   MI0003653  hsa-mir-638
MI   MI0007882  mml-mir-638
//
AC   MIPF0000487
ID   mir-553
MI   MI0003558  hsa-mir-553
MI   MI0007830  mml-mir-553
MI   MI0008771  ptr-mir-553
//
AC   MIPF0000488
ID   mir-643
MI   MI0003658  hsa-mir-643
MI   MI0007886  mml-mir-643
MI   MI0008834  ptr-mir-643
//
AC   MIPF0000490
ID   mir-939
MI   MI0005761  hsa-mir-939
MI   MI0007935  mml-mir-939
MI   MI0008886  ptr-mir-939
//
AC   MIPF0000491
ID   mir-200
MI   MI0007175  cin-mir-200
MI   MI0007200  csa-mir-200
//
AC   MIPF0000492
ID   mir-662
MI   MI0003670  hsa-mir-662
MI   MI0007903  mml-mir-662
//
AC   MIPF0000493
ID   mir-576
MI   MI0003583  hsa-mir-576
MI   MI0007843  mml-mir-576
MI   MI0008787  ptr-mir-576
//
AC   MIPF0000494
ID   mir-640
MI   MI0003655  hsa-mir-640
MI   MI0007884  mml-mir-640
MI   MI0008831  ptr-mir-640
//
AC   MIPF0000495
ID   mir-920
MI   MI0005712  hsa-mir-920
MI   MI0007927  mml-mir-920
MI   MI0008876  ptr-mir-920
//
AC   MIPF0000496
ID   mir-589
MI   MI0003599  hsa-mir-589
MI   MI0007854  mml-mir-589
//
AC   MIPF0000497
ID   MIR810
MI   MI0005229  osa-MIR810a
MI   MI0006986  osa-MIR810b
//
AC   MIPF0000498
ID   mir-657
MI   MI0003681  hsa-mir-657
MI   MI0007900  mml-mir-657
MI   MI0008843  ptr-mir-657
//
AC   MIPF0000499
ID   mir-492
MI   MI0003131  hsa-mir-492
MI   MI0007766  mml-mir-492
MI   MI0008689  ptr-mir-492
//
AC   MIPF0000500
ID   mir-373
MI   MI0000781  hsa-mir-373
MI   MI0007717  mml-mir-373
//
AC   MIPF0000501
ID   mir-552
MI   MI0003557  hsa-mir-552
MI   MI0007829  mml-mir-552
MI   MI0008770  ptr-mir-552
//
AC   MIPF0000502
ID   mir-599
MI   MI0003611  hsa-mir-599
MI   MI0007860  mml-mir-599
MI   MI0008805  ptr-mir-599
//
AC   MIPF0000503
ID   mir-593
MI   MI0003605  hsa-mir-593
MI   MI0007857  mml-mir-593
MI   MI0008801  ptr-mir-593
//
AC   MIPF0000504
ID   mir-1473
MI   MI0007129  cin-mir-1473
MI   MI0007131  csa-mir-1473
//
AC   MIPF0000505
ID   mir-933
MI   MI0005755  hsa-mir-933
MI   MI0007930  mml-mir-933
MI   MI0008880  ptr-mir-933
//
AC   MIPF0000506
ID   mir-1255
MI   MI0006389  hsa-mir-1255a
MI   MI0006435  hsa-mir-1255b-1
MI   MI0006436  hsa-mir-1255b-2
MI   MI0008460  ptr-mir-1255b
//
AC   MIPF0000507
ID   mir-616
MI   MI0003629  hsa-mir-616
MI   MI0007870  mml-mir-616
MI   MI0008815  ptr-mir-616
//
AC   MIPF0000508
ID   mir-631
MI   MI0003645  hsa-mir-631
MI   MI0007878  mml-mir-631
//
AC   MIPF0000509
ID   mir-92
MI   MI0007162  cin-mir-92c
MI   MI0007189  csa-mir-92a
//
AC   MIPF0000510
ID   mir-886
MI   MI0005527  hsa-mir-886
MI   MI0007920  mml-mir-886
MI   MI0008868  ptr-mir-886
//
AC   MIPF0000511
ID   mir-942
MI   MI0005767  hsa-mir-942
MI   MI0007937  mml-mir-942
MI   MI0008888  ptr-mir-942
//
AC   MIPF0000512
ID   mir-562
MI   MI0003568  hsa-mir-562
MI   MI0007835  mml-mir-562
MI   MI0008779  ptr-mir-562
//
AC   MIPF0000513
ID   mir-924
MI   MI0005716  hsa-mir-924
MI   MI0007929  mml-mir-924
MI   MI0008879  ptr-mir-924
//
AC   MIPF0000514
ID   mir-889
MI   MI0005540  hsa-mir-889
MI   MI0007923  mml-mir-889
MI   MI0008870  ptr-mir-889
//
AC   MIPF0000515
ID   mir-580
MI   MI0003587  hsa-mir-580
MI   MI0007847  mml-mir-580
MI   MI0008790  ptr-mir-580
//
AC   MIPF0000516
ID   mir-609
MI   MI0003622  hsa-mir-609
MI   MI0007866  mml-mir-609
MI   MI0008809  ptr-mir-609
//
AC   MIPF0000517
ID   mir-936
MI   MI0005758  hsa-mir-936
MI   MI0007932  mml-mir-936
MI   MI0008883  ptr-mir-936
//
AC   MIPF0000518
ID   mir-512
MI   MI0007782  mml-mir-512-1
MI   MI0007783  mml-mir-512-2
MI   MI0008702  ptr-mir-512
//
AC   MIPF0000519
ID   mir-563
MI   MI0003569  hsa-mir-563
MI   MI0007836  mml-mir-563
//
AC   MIPF0000520
ID   mir-557
MI   MI0003563  hsa-mir-557
MI   MI0007833  mml-mir-557
MI   MI0008775  ptr-mir-557
//
AC   MIPF0000521
ID   MIR530
MI   MI0007035  ptc-MIR530a
MI   MI0007036  ptc-MIR530b
//
AC   MIPF0000522
ID   mir-601
MI   MI0003614  hsa-mir-601
MI   MI0007862  mml-mir-601
MI   MI0008807  ptr-mir-601
//
AC   MIPF0000523
ID   mir-624
MI   MI0003638  hsa-mir-624
MI   MI0007873  mml-mir-624
MI   MI0008821  ptr-mir-624
//
AC   MIPF0000524
ID   mir-636
MI   MI0003651  hsa-mir-636
MI   MI0007881  mml-mir-636
//
AC   MIPF0000525
ID   mir-1490
MI   MI0007100  odi-mir-1490a-1
MI   MI0007101  odi-mir-1490a-2
MI   MI0007102  odi-mir-1490b
//
AC   MIPF0000526
ID   mir-M7
MI   MI0005099  mdv1-mir-M7
MI   MI0006988  mdv1-mir-M10
//
AC   MIPF0000527
ID   mir-632
MI   MI0003647  hsa-mir-632
MI   MI0007879  mml-mir-632
MI   MI0008826  ptr-mir-632
//
AC   MIPF0000528
ID   mir-605
MI   MI0003618  hsa-mir-605
MI   MI0007864  mml-mir-605
MI   MI0008808  ptr-mir-605
//
AC   MIPF0000529
ID   mir-628
MI   MI0003642  hsa-mir-628
MI   MI0007877  mml-mir-628
MI   MI0008824  ptr-mir-628
//
AC   MIPF0000530
ID   mir-577
MI   MI0003584  hsa-mir-577
MI   MI0007844  mml-mir-577
MI   MI0008788  ptr-mir-577
//
AC   MIPF0000531
ID   mir-1306
MI   MI0006443  hsa-mir-1306
MI   MI0007057  gga-mir-1306
MI   MI0008066  cfa-mir-1306
MI   MI0008525  ptr-mir-1306
//
AC   MIPF0000532
ID   mir-885
MI   MI0005560  hsa-mir-885
MI   MI0007919  mml-mir-885
MI   MI0008867  ptr-mir-885
//
AC   MIPF0000533
ID   mir-584
MI   MI0003591  hsa-mir-584
MI   MI0007851  mml-mir-584
MI   MI0008794  ptr-mir-584
//
AC   MIPF0000534
ID   mir-625
MI   MI0003639  hsa-mir-625
MI   MI0007874  mml-mir-625
//
AC   MIPF0000535
ID   mir-569
MI   MI0003576  hsa-mir-569
MI   MI0007839  mml-mir-569
MI   MI0008784  ptr-mir-569
//
AC   MIPF0000536
ID   mir-922
MI   MI0005714  hsa-mir-922
MI   MI0007928  mml-mir-922
MI   MI0008877  ptr-mir-922
//
AC   MIPF0000537
ID   mir-572
MI   MI0003579  hsa-mir-572
MI   MI0007841  mml-mir-572
MI   MI0008785  ptr-mir-572
//
AC   MIPF0000538
ID   mir-558
MI   MI0003564  hsa-mir-558
MI   MI0007834  mml-mir-558
MI   MI0008776  ptr-mir-558
//
AC   MIPF0000539
ID   mir-611
MI   MI0003624  hsa-mir-611
MI   MI0007867  mml-mir-611
//
AC   MIPF0000540
ID   mir-940
MI   MI0005762  hsa-mir-940
MI   MI0007936  mml-mir-940
MI   MI0008887  ptr-mir-940
//
AC   MIPF0000541
ID   mir-944
MI   MI0005769  hsa-mir-944
MI   MI0007938  mml-mir-944
MI   MI0008890  ptr-mir-944
//
AC   MIPF0000542
ID   mir-934
MI   MI0005756  hsa-mir-934
MI   MI0007931  mml-mir-934
MI   MI0008881  ptr-mir-934
//
AC   MIPF0000543
ID   MIR845_3
MI   MI0007974  vvi-MIR845a
MI   MI0007975  vvi-MIR845b
//
AC   MIPF0000544
ID   MIR828
MI   MI0005384  ath-MIR828
MI   MI0007972  vvi-MIR828a
MI   MI0007973  vvi-MIR828b
//
AC   MIPF0000545
ID   mir-765
MI   MI0005116  hsa-mir-765
MI   MI0007910  mml-mir-765
MI   MI0008859  ptr-mir-765
//
AC   MIPF0000546
ID   mir-633
MI   MI0003648  hsa-mir-633
MI   MI0007880  mml-mir-633
MI   MI0008827  ptr-mir-633
//
AC   MIPF0000547
ID   mir-649
MI   MI0003664  hsa-mir-649
MI   MI0007889  mml-mir-649
MI   MI0008837  ptr-mir-649
//
AC   MIPF0000548
ID   mir-422
MI   MI0001444  hsa-mir-422a
MI   MI0007738  mml-mir-422a
MI   MI0008662  ptr-mir-422a
//
AC   MIPF0000549
ID   mir-639
MI   MI0003654  hsa-mir-639
MI   MI0007883  mml-mir-639
//
AC   MIPF0000550
ID   mir-627
MI   MI0003641  hsa-mir-627
MI   MI0007876  mml-mir-627
MI   MI0008823  ptr-mir-627
//
AC   MIPF0000551
ID   mir-554
MI   MI0003559  hsa-mir-554
MI   MI0007831  mml-mir-554
MI   MI0008772  ptr-mir-554
//
AC   MIPF0000552
ID   mir-767
MI   MI0003763  hsa-mir-767
MI   MI0007911  mml-mir-767
//
AC   MIPF0000553
ID   mir-618
MI   MI0003632  hsa-mir-618
MI   MI0007871  mml-mir-618
MI   MI0008817  ptr-mir-618
//
AC   MIPF0000554
ID   mir-887
MI   MI0005562  hsa-mir-887
MI   MI0007921  mml-mir-887
MI   MI0008869  ptr-mir-887
//
AC   MIPF0000555
ID   mir-567
MI   MI0003573  hsa-mir-567
MI   MI0007837  mml-mir-567
MI   MI0008782  ptr-mir-567
//
AC   MIPF0000556
ID   mir-644
MI   MI0003659  hsa-mir-644
MI   MI0007887  mml-mir-644
//
AC   MIPF0000557
ID   mir-619
MI   MI0003633  hsa-mir-619
MI   MI0007872  mml-mir-619
MI   MI0008818  ptr-mir-619
//
AC   MIPF0000558
ID   mir-1307
MI   MI0006444  hsa-mir-1307
MI   MI0008071  cfa-mir-1307
MI   MI0008526  ptr-mir-1307
//
AC   MIPF0000559
ID   mir-1285
MI   MI0006346  hsa-mir-1285-1
MI   MI0006347  hsa-mir-1285-2
MI   MI0008486  ptr-mir-1285
//
AC   MIPF0000560
ID   mir-937
MI   MI0005759  hsa-mir-937
MI   MI0007933  mml-mir-937
MI   MI0008884  ptr-mir-937
//
AC   MIPF0000561
ID   mir-573
MI   MI0003580  hsa-mir-573
MI   MI0007842  mml-mir-573
//
AC   MIPF0000562
ID   mir-604
MI   MI0003617  hsa-mir-604
MI   MI0007863  mml-mir-604
//
AC   MIPF0000563
ID   mir-587
MI   MI0003595  hsa-mir-587
MI   MI0007853  mml-mir-587
MI   MI0008796  ptr-mir-587
//
AC   MIPF0000564
ID   mir-1421
MI   MI0006762  oan-mir-1421a
MI   MI0006942  oan-mir-1421aa
MI   MI0006943  oan-mir-1421ab-1
MI   MI0006999  oan-mir-1421ab-2
MI   MI0006946  oan-mir-1421ac-1
MI   MI0007000  oan-mir-1421ac-2
MI   MI0006947  oan-mir-1421ad
MI   MI0006948  oan-mir-1421ae
MI   MI0006950  oan-mir-1421af
MI   MI0006997  oan-mir-1421ag-1
MI   MI0007078  oan-mir-1421ag-2
MI   MI0007001  oan-mir-1421ah
MI   MI0007002  oan-mir-1421ai
MI   MI0007003  oan-mir-1421aj
MI   MI0007013  oan-mir-1421ak
MI   MI0007014  oan-mir-1421al
MI   MI0007015  oan-mir-1421am
MI   MI0006763  oan-mir-1421b
MI   MI0006764  oan-mir-1421c
MI   MI0006765  oan-mir-1421d
MI   MI0006766  oan-mir-1421e
MI   MI0006767  oan-mir-1421f
MI   MI0006768  oan-mir-1421g-1
MI   MI0007005  oan-mir-1421g-2
MI   MI0007006  oan-mir-1421g-3
MI   MI0006769  oan-mir-1421h
MI   MI0006770  oan-mir-1421i-1
MI   MI0007007  oan-mir-1421i-2
MI   MI0007008  oan-mir-1421i-3
MI   MI0006771  oan-mir-1421j
MI   MI0006827  oan-mir-1421k-1
MI   MI0007009  oan-mir-1421k-2
MI   MI0007010  oan-mir-1421k-3
MI   MI0006828  oan-mir-1421l-1
MI   MI0007011  oan-mir-1421l-2
MI   MI0006830  oan-mir-1421m
MI   MI0006831  oan-mir-1421n-1
MI   MI0006838  oan-mir-1421n-2
MI   MI0006832  oan-mir-1421o
MI   MI0006833  oan-mir-1421p-1
MI   MI0007012  oan-mir-1421p-2
MI   MI0006834  oan-mir-1421q
MI   MI0006835  oan-mir-1421r
MI   MI0006836  oan-mir-1421s
MI   MI0006837  oan-mir-1421t
MI   MI0006839  oan-mir-1421u
MI   MI0006935  oan-mir-1421v
MI   MI0006936  oan-mir-1421w
MI   MI0006938  oan-mir-1421x
MI   MI0006939  oan-mir-1421y-1
MI   MI0006993  oan-mir-1421y-2
MI   MI0006994  oan-mir-1421y-3
MI   MI0006940  oan-mir-1421z
//
AC   MIPF0000565
ID   mir-1422
MI   MI0006711  oan-mir-1422a
MI   MI0006714  oan-mir-1422b-1
MI   MI0007004  oan-mir-1422b-2
MI   MI0006717  oan-mir-1422c
MI   MI0006842  oan-mir-1422d
MI   MI0006712  oan-mir-1422e
MI   MI0006715  oan-mir-1422f
MI   MI0006716  oan-mir-1422g
MI   MI0006713  oan-mir-1422h
MI   MI0006718  oan-mir-1422i
MI   MI0006841  oan-mir-1422j
MI   MI0006719  oan-mir-1422k
MI   MI0006746  oan-mir-1422l
MI   MI0006845  oan-mir-1422m
MI   MI0006846  oan-mir-1422n
MI   MI0006847  oan-mir-1422o
MI   MI0007016  oan-mir-1422p
MI   MI0007017  oan-mir-1422q
//
AC   MIPF0000566
ID   mir-310
MI   MI0008962  dan-mir-310
MI   MI0009095  der-mir-310a
MI   MI0009024  der-mir-310b
MI   MI0009028  der-mir-311a
MI   MI0009062  der-mir-311c
MI   MI0000422  dme-mir-310
MI   MI0000423  dme-mir-311
MI   MI0000425  dme-mir-313
MI   MI0009013  dan-mir-311b
MI   MI0009060  der-mir-311b-1
MI   MI0009065  der-mir-311b-2
MI   MI0009341  dse-mir-310
MI   MI0009361  dse-mir-311
MI   MI0009394  dse-mir-313
MI   MI0009406  dsi-mir-310
MI   MI0009422  dsi-mir-311
MI   MI0009439  dsi-mir-313
MI   MI0009485  dvi-mir-313
MI   MI0009500  dvi-mir-310
MI   MI0009665  dya-mir-310
MI   MI0009664  dya-mir-311a
MI   MI0009696  dya-mir-311b
//
AC   MIPF0000567
ID   MIR1861
MI   MI0008247  osa-MIR1861a
MI   MI0008248  osa-MIR1861b
MI   MI0008249  osa-MIR1861c
MI   MI0008250  osa-MIR1861d
MI   MI0008251  osa-MIR1861e
MI   MI0008252  osa-MIR1861f
MI   MI0008253  osa-MIR1861g
MI   MI0008254  osa-MIR1861h
MI   MI0008255  osa-MIR1861i
MI   MI0008256  osa-MIR1861j
MI   MI0008257  osa-MIR1861k
MI   MI0008258  osa-MIR1861l
MI   MI0008259  osa-MIR1861m
MI   MI0008260  osa-MIR1861n
//
AC   MIPF0000568
ID   mir-1300
MI   MI0006360  hsa-mir-1300
MI   MI0008507  ptr-mir-1300a-1
MI   MI0008513  ptr-mir-1300a-10
MI   MI0008514  ptr-mir-1300a-11
MI   MI0008515  ptr-mir-1300a-2
MI   MI0008505  ptr-mir-1300a-3
MI   MI0008506  ptr-mir-1300a-4
MI   MI0008508  ptr-mir-1300a-5
MI   MI0008509  ptr-mir-1300a-6
MI   MI0008510  ptr-mir-1300a-7
MI   MI0008511  ptr-mir-1300a-8
MI   MI0008512  ptr-mir-1300a-9
MI   MI0008504  ptr-mir-1300b
//
AC   MIPF0000569
ID   mir-1244
MI   MI0006379  hsa-mir-1244
MI   MI0008440  ptr-mir-1244-1
MI   MI0008449  ptr-mir-1244-10
MI   MI0008450  ptr-mir-1244-11
MI   MI0008441  ptr-mir-1244-2
MI   MI0008442  ptr-mir-1244-3
MI   MI0008443  ptr-mir-1244-4
MI   MI0008444  ptr-mir-1244-5
MI   MI0008445  ptr-mir-1244-6
MI   MI0008446  ptr-mir-1244-7
MI   MI0008447  ptr-mir-1244-8
MI   MI0008448  ptr-mir-1244-9
//
AC   MIPF0000570
ID   mir-1419
MI   MI0006829  oan-mir-1419a
MI   MI0006937  oan-mir-1419b-1
MI   MI0006998  oan-mir-1419b-2
MI   MI0006941  oan-mir-1419c-1
MI   MI0006995  oan-mir-1419c-2
MI   MI0006996  oan-mir-1419c-3
MI   MI0006944  oan-mir-1419d
MI   MI0006949  oan-mir-1419e
MI   MI0007019  oan-mir-1419f
MI   MI0007020  oan-mir-1419g
//
AC   MIPF0000571
ID   MIR1882
MI   MI0009714  osa-MIR1317
MI   MI0008288  osa-MIR1882a
MI   MI0008289  osa-MIR1882b
MI   MI0008290  osa-MIR1882c
MI   MI0008291  osa-MIR1882d
MI   MI0008292  osa-MIR1882e
MI   MI0008293  osa-MIR1882f
MI   MI0008294  osa-MIR1882g
MI   MI0008295  osa-MIR1882h
//
AC   MIPF0000573
ID   mir-312
MI   MI0008959  dan-mir-312
MI   MI0009077  der-mir-312-1
MI   MI0009089  der-mir-312-2
MI   MI0000424  dme-mir-312
MI   MI0009372  dse-mir-312
MI   MI0009440  dsi-mir-312
